ticker,filing,filing_date,form,o_sentence,p_sentence,CCE,cce_raw,weight,severity_hits,numeric_hits
UPST,UPST-2023-07-20-000-X00,2023-07-20,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X00,2023-07-20,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X01,2023-07-13,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X01,2023-07-13,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X02,2023-07-06,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9966867214389015,0.9983433607194507,1.07,1,1
UPST,UPST-2023-07-20-000-X02,2023-07-06,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9966867214389015,0.9983433607194507,1.07,0,1
UPST,UPST-2023-07-20-000-X03,2023-06-29,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X03,2023-06-29,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X04,2023-06-22,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9987054803555687,0.9993527401777844,1.07,1,1
UPST,UPST-2023-07-20-000-X04,2023-06-22,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9987054803555687,0.9993527401777844,1.07,0,1
UPST,UPST-2023-07-20-000-X05,2023-06-15,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X05,2023-06-15,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X06,2023-06-08,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X06,2023-06-08,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X07,2023-06-01,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X07,2023-06-01,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X08,2023-05-25,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X08,2023-05-25,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X09,2023-05-18,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X09,2023-05-18,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X10,2023-05-11,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X10,2023-05-11,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X11,2023-05-04,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X11,2023-05-04,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X12,2023-04-27,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9975578380763005,0.9987789190381503,1.07,1,1
UPST,UPST-2023-07-20-000-X12,2023-04-27,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9975578380763005,0.9987789190381503,1.07,0,1
UPST,UPST-2023-07-20-000-X13,2023-04-20,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9904055968056749,0.9952027984028374,1.07,1,1
UPST,UPST-2023-07-20-000-X13,2023-04-20,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.9904055968056749,0.9952027984028374,1.07,0,1
UPST,UPST-2023-07-20-000-X14,2023-04-13,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X14,2023-04-13,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X15,2023-04-06,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X15,2023-04-06,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X16,2023-03-30,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,1,1
UPST,UPST-2023-07-20-000-X16,2023-03-30,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,1.0,1.0,1.07,0,1
UPST,UPST-2023-07-20-000-X17,2023-03-23,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $100 million.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.997383144867131,0.9986915724335655,1.07,1,1
UPST,UPST-2023-07-20-000-X17,2023-03-23,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds subject to covenant compliance unless the fixed charge coverage ratio falls below 1.5x.,0.997383144867131,0.9986915724335655,1.07,0,1
UPST,UPST-2023-06-20-000-X00,2023-06-20,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3467715355007503,0.2515225951944045,1.07,1,1
UPST,UPST-2023-06-20-000-X00,2023-06-20,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.808045698228949,0.7544225951944045,1.07,0,1
UPST,UPST-2023-06-20-000-X01,2023-06-13,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3122798409468067,0.23427674791743272,1.07,1,1
UPST,UPST-2023-06-20-000-X01,2023-06-13,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.7735540036750055,0.7371767479174327,1.07,0,1
UPST,UPST-2023-06-20-000-X02,2023-06-06,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3555221841752362,0.2558979195316475,1.07,1,1
UPST,UPST-2023-06-20-000-X02,2023-06-06,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8167963469034349,0.7587979195316474,1.07,0,1
UPST,UPST-2023-06-20-000-X03,2023-05-30,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3403091821412211,0.2482914185146399,1.07,1,1
UPST,UPST-2023-06-20-000-X03,2023-05-30,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8015833448694198,0.7511914185146399,1.07,0,1
UPST,UPST-2023-06-20-000-X04,2023-05-23,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3552861014963555,0.2557798781922071,1.07,1,1
UPST,UPST-2023-06-20-000-X04,2023-05-23,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8165602642245543,0.7586798781922071,1.07,0,1
UPST,UPST-2023-06-20-000-X05,2023-05-16,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.38996667121446577,0.27312016305126224,1.07,1,1
UPST,UPST-2023-06-20-000-X05,2023-05-16,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8512408339426645,0.7760201630512622,1.07,0,1
UPST,UPST-2023-06-20-000-X06,2023-05-09,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.31004849817777297,0.23316107653291585,1.07,1,1
UPST,UPST-2023-06-20-000-X06,2023-05-09,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.7713226609059717,0.7360610765329159,1.07,0,1
UPST,UPST-2023-06-20-000-X07,2023-05-02,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.4147433188732458,0.2855084868806522,1.07,1,1
UPST,UPST-2023-06-20-000-X07,2023-05-02,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8760174816014445,0.7884084868806522,1.07,0,1
UPST,UPST-2023-06-20-000-X08,2023-04-25,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3841853368377472,0.27022949586290296,1.07,1,1
UPST,UPST-2023-06-20-000-X08,2023-04-25,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8454594995659459,0.7731294958629029,1.07,0,1
UPST,UPST-2023-06-20-000-X09,2023-04-18,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.39517221083982146,0.27572293286394006,1.07,1,1
UPST,UPST-2023-06-20-000-X09,2023-04-18,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8564463735680202,0.77862293286394,1.07,0,1
UPST,UPST-2023-06-20-000-X10,2023-04-11,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.36519660436341517,0.26073512962573697,1.07,1,1
UPST,UPST-2023-06-20-000-X10,2023-04-11,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8264707670916139,0.763635129625737,1.07,0,1
UPST,UPST-2023-06-20-000-X11,2023-04-04,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3693273357596007,0.2628004953238297,1.07,1,1
UPST,UPST-2023-06-20-000-X11,2023-04-04,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8306014984877995,0.7657004953238297,1.07,0,1
UPST,UPST-2023-06-20-000-X12,2023-03-28,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.35097887053944904,0.2536262627137539,1.07,1,1
UPST,UPST-2023-06-20-000-X12,2023-03-28,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8122530332676478,0.7565262627137539,1.07,0,1
UPST,UPST-2023-06-20-000-X13,2023-03-21,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3495049767082697,0.2528893157981642,1.07,1,1
UPST,UPST-2023-06-20-000-X13,2023-03-21,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8107791394364684,0.7557893157981642,1.07,0,1
UPST,UPST-2023-06-20-000-X14,2023-03-14,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.3302142876927389,0.24324397129039882,1.07,1,1
UPST,UPST-2023-06-20-000-X14,2023-03-14,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.7914884504209377,0.7461439712903988,1.07,0,1
UPST,UPST-2023-06-20-000-X15,2023-03-07,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.33925494594262684,0.24776430041534278,1.07,1,1
UPST,UPST-2023-06-20-000-X15,2023-03-07,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8005291086708256,0.7506643004153427,1.07,0,1
UPST,UPST-2023-06-20-000-X16,2023-02-28,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.33824893439043213,0.24726129463924543,1.07,1,1
UPST,UPST-2023-06-20-000-X16,2023-02-28,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.7995230971186309,0.7501612946392454,1.07,0,1
UPST,UPST-2023-06-20-000-X17,2023-02-21,10-Q, MANAGEMENT'S DISCUSSION AND ANALYSIS The company MUST maintain a minimum unrestricted cash balance of $125 million.,The company MAY borrow additional funds to support growth initiatives.,0.34290071545674333,0.24958718517240103,1.07,1,1
UPST,UPST-2023-06-20-000-X17,2023-02-21,10-Q,LIQUIDITY AND CAPITAL RESOURCES The platform MUST keep delinquency ratios under 8%.,The company MAY borrow additional funds to support growth initiatives.,0.8041748781849422,0.752487185172401,1.07,0,1
MSFT,MSFT-9999-01-01-000-X00,9999-01-01,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4948633837495616,0.43489549114171616,1.0,0,0
MSFT,MSFT-9999-01-01-000-X01,9998-12-25,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.48289828035198346,0.428912939442927,1.0,0,0
MSFT,MSFT-9999-01-01-000-X02,9998-12-18,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4655946401409483,0.42026111933740945,1.0,0,0
MSFT,MSFT-9999-01-01-000-X03,9998-12-11,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.39696377776919806,0.38594568815153435,1.0,0,0
MSFT,MSFT-9999-01-01-000-X04,9998-12-04,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.42392914266899345,0.39942837060143205,1.0,0,0
MSFT,MSFT-9999-01-01-000-X05,9998-11-27,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.45482612186654686,0.41487686020020875,1.0,0,0
MSFT,MSFT-9999-01-01-000-X06,9998-11-20,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4712036310234474,0.42306561477865906,1.0,0,0
MSFT,MSFT-9999-01-01-000-X07,9998-11-13,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.44119118321174466,0.4080593908728077,1.0,0,0
MSFT,MSFT-9999-01-01-000-X08,9998-11-06,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4646668525301937,0.4197972255320322,1.0,0,0
MSFT,MSFT-9999-01-01-000-X09,9998-10-30,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.49463487150008795,0.4347812350169793,1.0,0,0
MSFT,MSFT-9999-01-01-000-X10,9998-10-23,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4244987957169221,0.3997131971253964,1.0,0,0
MSFT,MSFT-9999-01-01-000-X11,9998-10-16,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4370959539326801,0.40601177623327533,1.0,0,0
MSFT,MSFT-9999-01-01-000-X12,9998-10-09,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.47869933240964596,0.4268134654717583,1.0,0,0
MSFT,MSFT-9999-01-01-000-X13,9998-10-02,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.4301158286343286,0.4025217135840996,1.0,0,0
MSFT,MSFT-9999-01-01-000-X14,9998-09-25,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.47441873119194367,0.4246731648629071,1.0,0,0
MSFT,MSFT-9999-01-01-000-X15,9998-09-18,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.438757780494456,0.40684268951416336,1.0,0,0
MSFT,MSFT-9999-01-01-000-X16,9998-09-11,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.39720605360895034,0.3860668260714105,1.0,0,0
MSFT,MSFT-9999-01-01-000-X17,9998-09-04,10-Q,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes within authorized limits.,0.44595683841035294,0.41044221847211176,1.0,0,0
MSFT,MSFT-9998-12-02-000-X00,9998-12-02,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.3286020053533251,0.38874620682944294,1.0,0,0
MSFT,MSFT-9998-12-02-000-X01,9998-11-25,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.4074284316727582,0.4281594199891595,1.0,0,0
MSFT,MSFT-9998-12-02-000-X02,9998-11-18,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.41406369932068243,0.4314770538131216,1.0,0,0
MSFT,MSFT-9998-12-02-000-X03,9998-11-11,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.3793603964005575,0.4141254023530591,1.0,0,0
MSFT,MSFT-9998-12-02-000-X04,9998-11-04,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.42003318161560044,0.4344617949605806,1.0,0,0
MSFT,MSFT-9998-12-02-000-X05,9998-10-28,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.34454474993197426,0.3967175791187675,1.0,0,0
MSFT,MSFT-9998-12-02-000-X06,9998-10-21,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.3701383847068789,0.40951439650621985,1.0,0,0
MSFT,MSFT-9998-12-02-000-X07,9998-10-14,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.340430178620069,0.3946602934628149,1.0,0,0
MSFT,MSFT-9998-12-02-000-X08,9998-10-07,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.3264619830895117,0.38767619569753625,1.0,0,0
MSFT,MSFT-9998-12-02-000-X09,9998-09-30,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.4118001778071162,0.43034529305633845,1.0,0,0
MSFT,MSFT-9998-12-02-000-X10,9998-09-23,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.32685322658730315,0.38787181744643195,1.0,0,0
MSFT,MSFT-9998-12-02-000-X11,9998-09-16,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.42390210202965817,0.43639625516760944,1.0,0,0
MSFT,MSFT-9998-12-02-000-X12,9998-09-09,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.38235367255468405,0.4156220404301224,1.0,0,0
MSFT,MSFT-9998-12-02-000-X13,9998-09-02,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.3981846710294523,0.42353753966750657,1.0,0,0
MSFT,MSFT-9998-12-02-000-X14,9998-08-26,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.32656409916571905,0.38772725373563993,1.0,0,0
MSFT,MSFT-9998-12-02-000-X15,9998-08-19,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.4209117407563082,0.43490107453093446,1.0,0,0
MSFT,MSFT-9998-12-02-000-X16,9998-08-12,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.4084232978538456,0.4286568530797032,1.0,0,0
MSFT,MSFT-9998-12-02-000-X17,9998-08-05,10-K,RISK FACTORS The company MUST comply with covenant thresholds.,The company MAY issue notes.,0.33253124096445064,0.3907108246350057,1.0,0,0
